id,accession_number,share_license_status,tombstone,current_location,title,title_in_original_language,series,series_in_original_language,creation_date,creation_date_earliest,creation_date_latest,artists_tags,culture,technique,support_materials,department,collection,type,measurements,state_of_the_work,edition_of_the_work,copyright,inscriptions,exhibitions,provenance,find_spot,related_works,former_accession_numbers,did_you_know,early_education_description,artlens_description,description,external_resources,citations,catalogue_raisonne,url,alternate_images,creditline,image_credit,sketchfab_id,sketchfab_url,gallery_donor_text,creators,image_web,image_print,image_full,updated_at
679115,2025.87,CC0,"Touring in Spring, Enjoying Summer (春遊夏賞), 1736–95. Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95). Multicolor woodblock print; two shades of ink on paper; print only: 99.3 x 54.9 cm (39 1/8 x 21 5/8 in.); overall: 105 x 58.7 cm (41 5/16 x 23 1/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.87",,"Touring in Spring, Enjoying Summer",春遊夏賞,,,1736–95,1736,1795,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Multicolor woodblock print; two shades of ink on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 99.3 x 54.9 cm (39 1/8 x 21 5/8 in.); Overall: 105 x 58.7 cm (41 5/16 x 23 1/8 in.),,,,,"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.87,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.87/2025.87_alt0_web.jpg', 'width': '514', 'height': '900', 'filesize': '155209'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.87/2025.87_alt0_print.jpg', 'width': '1943', 'height': '3400', 'filesize': '2556997'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.87/2025.87_alt0_full.tif', 'width': '6465', 'height': '11314', 'filesize': '219462730'}, 'date_created': '2025-02-14T12:14:31', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.87/2025.87_web.jpg,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_print.jpg,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_full.tif,2026-08-13 11:44:38.357000
679116,2025.88,CC0,"First Part of Story of The Western Chamber (全本西廂記), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; print only: 99.3 x 43.5 cm (39 1/8 x 17 1/8 in.); overall: 122.1 x 57.5 cm (48 1/16 x 22 5/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.88",,First Part of Story of The Western Chamber,全本西廂記,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 99.3 x 43.5 cm (39 1/8 x 17 1/8 in.); Overall: 122.1 x 57.5 cm (48 1/16 x 22 5/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.88,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.88/2025.88_alt0_web.jpg', 'width': '432', 'height': '900', 'filesize': '94704'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.88/2025.88_alt0_print.jpg', 'width': '1633', 'height': '3400', 'filesize': '1919446'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.88/2025.88_alt0_full.tif', 'width': '6343', 'height': '13210', 'filesize': '251400330'}, 'date_created': '2025-02-14T12:05:23', 'annotation': ''}, {'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.88/2025.88_alt1_web.jpg', 'width': '432', 'height': '900', 'filesize': '178048'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.88/2025.88_alt1_print.jpg', 'width': '1633', 'height': '3400', 'filesize': '2858480'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.88/2025.88_alt1_full.tif', 'width': '6343', 'height': '13210', 'filesize': '251402254'}, 'date_created': '2025-02-14T12:01:16', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.88/2025.88_web.jpg,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_print.jpg,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_full.tif,2026-05-29 09:16:07.046000
679117,2025.89,CC0,"Beauties with Orchids (美人蘭花圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; 66.8 x 49 cm (26 5/16 x 19 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.89",,Beauties with Orchids,美人蘭花圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,66.8 x 49 cm (26 5/16 x 19 5/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.89,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:07.044000
679118,2025.90,CC0,"Ladies Playing with a Baby (仕女戲嬰圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; 67.2 x 51.5 cm (26 7/16 x 20 1/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.90",,Ladies Playing with a Baby,仕女戲嬰圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,67.2 x 51.5 cm (26 7/16 x 20 1/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.90,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:07.184000
396870,2025.100,CC0,"View of Changmen Gate in Suzhou (蘇州閶⾨景), 1700s. China, Suzhou, Qing dynasty (1644–1911). Hanging scroll; printed in two shades of black and red ink; image: 34.6 x 52 cm (13 5/8 x 20 1/2 in.); overall: 110 x 66.4 cm (43 5/16 x 26 1/8 in.); overall with knobs: 110 x 71.8 cm (43 5/16 x 28 1/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.100",,View of Changmen Gate in Suzhou,蘇州閶⾨景,,,1700s,1700,1799,[],"China, Suzhou, Qing dynasty (1644–1911)",Hanging scroll; printed in two shades of black and red ink,[],Chinese Art,ASIAN - Hanging scroll,Print,Image: 34.6 x 52 cm (13 5/8 x 20 1/2 in.); Overall: 110 x 66.4 cm (43 5/16 x 26 1/8 in.); Overall with knobs: 110 x 71.8 cm (43 5/16 x 28 1/4 in.),,,,,"CURRENT: China’s Southern Paradise: Treasures from the Lower Yangzi Delta (Sep 10, 2023); Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.100,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-13 11:44:38.054000
679119,2025.91.a,CC0,"Mu Yuying Smashes the Gate of Heaven Formation (穆御英大破天門陣), 1662–1722. Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722). Multicolor woodblock print; ink and color on paper; 39 x 62.5 cm (15 3/8 x 24 5/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.91.a",,Mu Yuying Smashes the Gate of Heaven Formation,穆御英大破天門陣,,,1662–1722,1662,1722,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,39 x 62.5 cm (15 3/8 x 24 5/8 in.),,,,吕雲臺发行,"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.91.a,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-13 11:44:38.364000
679120,2025.91.b,CC0,"Happy Fisherfolk (漁家歡樂), 1662–1722. Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722). Multicolor woodblock print; ink and color on paper; 39.7 x 60.5 cm (15 5/8 x 23 13/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.91.b",,Happy Fisherfolk,漁家歡樂,,,1662–1722,1662,1722,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,39.7 x 60.5 cm (15 5/8 x 23 13/16 in.),,,,陆雲画; 姑苏吕雲臺子天值发行,"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.91.b,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-13 11:44:38.370000
679121,2025.92.a,CC0,"Zhang Qian Chances upon Douniu Celestial Palace (張騫誤入斗牛宮), 1723–95. China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; 61.3 x 30 cm (24 1/8 x 11 13/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.92.a",,Zhang Qian Chances upon Douniu Celestial Palace,張騫誤入斗牛宮,,,1723–95,1723,1795,[],"China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,61.3 x 30 cm (24 1/8 x 11 13/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached its height in China in the 1600s and 1700s. It was executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.92.a,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:07.484000
679122,2025.92.b,CC0,"The Twenty Four Paragons of Filial Piety (二十四孝), 1723–95. China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; print only: 59.7 x 27.7 cm (23 1/2 x 10 7/8 in.); sheet: 62.3 x 29.6 cm (24 1/2 x 11 5/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.92.b",,The Twenty Four Paragons of Filial Piety,二十四孝,,,1723–95,1723,1795,[],"China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 59.7 x 27.7 cm (23 1/2 x 10 7/8 in.); Sheet: 62.3 x 29.6 cm (24 1/2 x 11 5/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached its height in China in the 1600s and 1700s. It was executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.92.b,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:08.131000
679123,2025.92.c,CC0,"A Scene of Early Spring (早春圖), 1662–1735. China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35). Polychrome woodblock print; ink and color on paper; print only: 38.5 x 29.7 cm (15 3/16 x 11 11/16 in.); overall: 63.3 x 41 cm (24 15/16 x 16 1/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.92.c",,A Scene of Early Spring,早春圖,,,1662–1735,1662,1735,[],"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 38.5 x 29.7 cm (15 3/16 x 11 11/16 in.); Overall: 63.3 x 41 cm (24 15/16 x 16 1/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached its height in China in the seventeenth to eighteenth centuries. It was executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.92.c,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:08.181000
679127,2025.93,CC0,"Happy New Year (新春樂), 1662–1722. China, Qing dynasty (1644–1911), Kangxi reign (1622–1722). Polychrome woodblock print; ink and color on paper; 38.4 x 54.6 cm (15 1/8 x 21 1/2 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.93",,Happy New Year,新春樂,,,1662–1722,1662,1722,[],"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,38.4 x 54.6 cm (15 1/8 x 21 1/2 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.93,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.93/2025.93_alt0_web.jpg', 'width': '900', 'height': '635', 'filesize': '321818'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.93/2025.93_alt0_print.jpg', 'width': '3400', 'height': '2397', 'filesize': '4114899'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.93/2025.93_alt0_full.tif', 'width': '10737', 'height': '7571', 'filesize': '243900504'}, 'date_created': '2025-09-23T15:00:01', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.93/2025.93_web.jpg,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_print.jpg,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_full.tif,2026-05-29 09:16:08.342000
